,claim,label
4805,This is a person with COVID-19 coronavirus buried alive in Brazil,0
4813,Israel has recorded no COVID-19 deaths as people used a remedy made of baking soda and lemon.,0
4804,Brazilian politician furious over nonexistent COVID-19 patients,0
4833,"I submitted such an act - PLN 1,500 for each of the health care workers and social workers who have been fighting COVID-19 since March. The French did it - they 1500 euro.",0
4835,"Alexandria Ocasio-Cortez tweeted, â€œItâ€™s vital that Governors maintain restrictions on businesses until after the November Elections because economic recovery will help Trump be re-elected. A few business closures or job losses is a small price to pay to be free from his presidency. #KeepUsClosed.â€",0
4857,The photo corresponds to the farewell of an Argentine doctor killed by COVID-19,0
4856,Coronavirus was predicted at the 2012 London Olympics,0
4855,Three People Near Menpan RB Tjahjo Kumolo Positive Covid-19,0
4853,"Denis Mukwege resigned from his post in the fight against the Covid-19 so as not to ""dirty his Nobel Peace Prize""",0
4852,Hospital de Messejana Fortaleza closes ward of COVID 19 due to lack of patients!,0
4851,Verified content: Video posted on YouTube on June 11th with the title â€œDenunciation - Dead bodies by covid 19 are sold and yields millionsâ€,0
4850,"It circulates in networks that the SÃ£o Paulo governor, JoÃ£o Doria (PSDB), would have tested positive for Covid-19,",0
4849,"In Israel, celebrating having zeroed out the virus patients. Sow, so that the vibration gets here quickly",0
4834,[0] Surabaya RSAL doctor dies due to Covid-19,0
4848,"""""Covid-19 is 0"", admits German government"". This is the title of a ......",0
4845,Nurses celebrate closure of the covid-19 ward at Messejana Hospital,0
4844,Photo is a poster of an upcoming movie on Tipu Sultan starring Shah Rukh Khan,0
4843,Samsung Is Giving Free Phones To Students During Coronavirus Pandemic For Online Studies,0
4842,"""The Corona virus carries a black belt. Chuck Norris, who died following Covid19. Carlos Ray ""Chuck"" Norris, a famous actor and fighter, passed away yesterday afternoon in Northwood Hills, Texas, at the age of 80.""",0
4841,Islamic call to prayer from the clouds,0
4839,Boris Johnson wrote a letter asking the public for their thoughts on mandatory RFID microchips.,0
4838,There is no coronavirus pandemic and there is no point in the mask or social distancing,0
4836,Chroma used to invent coronavirus deaths,0
4847,Video shows COVID-19 nurse raped and murdered,0
4803,"""But whatâ€™s happened is, because of all of the cases that we find, we have a very low mortality rate, just about the best in the world.â€",0
4801,Corona patients have started appearing in public places on the streets of Pune,0
4799,"Verified content: Text shared by WhatsApp and on Facebook pages and profiles with the title â€œ* In Italy, the remedy against CORONAVIRUS WAS FINALLY FOUND *.â€",0
4775,Video shows a Pakistani hospital overwhelmed with Coronavirus patients,0
4774,"It is claimed that the ban on Patanjali""s drug claiming treatment for code 19 has been lifted.",0
4772,"Covid-19 is not a virus, but a bacterium being amplified by 5G which causes inflammation and hypoxia.",0
4771,Kovid patients lying outside hospital Shocking video in India...,0
4770,"South Sudan's president and senior ministers have appeared in public in recent weeks wearing so-called ""virus removal cards"", clip-on tags marketed as prevention against infectious diseases.",0
4769,Viral message claims Corona Kashayam cures COVID-19,0
4768,Photo shows flooded street in Singapore.,0
4767,Video of COVID-19 dead bodies in Mexico being thrown into the sea.,0
4776,"A post that has gone viral on social media claims that the Ministry of AYUSH has lifted the ban on Patanjali""s medicine.",0
4766,Nazis under Hermann Goering defunded and eliminated police departments in Germany.,0
4764,A little girl shown lying in a coffin died from COVID-19.,0
4763,â€œCOVID19 PCR tests are scientifically meaningless.â€,0
4761,"Video shows overwhelming COVID-19 situation in Pakistan or Hyderabad, India.",0
4760,Video shows people vandalising a petrol pump due to fuel price hike,0
4759,[0] Sexual Homo Feast in Italy Before Covid-19 Plague,0
4758,Video of COVID-19 dead bodies in Mexico being thrown into the sea.,0
4757,"During a Mass in Valencia, a priest guaranteed that one of the vaccines ......",0
4756,"World Health Organization has warned of a new Nipah virus outbreak in India, which is deadlier than coronavirus.",0
4765,Restrictions on Baba Ramdev's anti-Covid drug Coronil were imposed by Muslims holding key positions in AYUSH ministry.,0
4777,"Patients waiting on beds outside a hospital in Old City, Hyderabad",0
4778,Video of protest in the US during COVID-19 pandemic,0
4779,The lowest number of deaths due to coronavirus per 1 million inhabitants is in Belarus.,0
4798,"Members of parliament from Brazil broke into a hospital that claimed to have 5,000 infected and 200 deaths from Covid-19, and no one was in the hospital.",0
4797,Nigerian universitiesâ€™ scientists discover vaccine for COVID-19,0
4796,"Italian doctors disobey WHO""s global health law, not to perform autopsies on people who died of coronavirus, discovering that it is NOT a virus, but a bacterium",0
4795,Map shows risk of community transmission of coronavirus is different states,0
4794,Virus-removing card can prevent COVID-19 infection,0
4793,Alert from the Ministry of Health on bale clothing contaminated with COVID-19,0
4792,Chinese Embassy advises Usera businesses to close after COVID-19 outbreak in Beijing,0
4791,Spray 3 days in a row for coronavirus,0
4790,"â€œWhen we came here, you had very few ventilators in this country. â€¦ The cupboard was empty, and we filled up the cupboards.â€",0
4789,Eiffel Tower makes a light show for the victims of COVID,0
4788,Eiffel Tower makes a light show for the victims of COVID,0
4787,A Spanish medical college describes life in an ICU to raise awareness of the coronavirus,0
4786,"WHO alerts, as of June 2020, of an outbreak of Nipah in India more deadly than the coronavirus",0
4785,"Members of parliament from Brazil broke into a hospital that claimed to have 5,000 infected and 200 deaths from Covid-19, and no one was in the hospital.",0
4784,Video shows bodies of COVID-19 patients at Hyderabads Osmania General Hospital,0
4783,This video shows a man who was buried alive after being declared dead by COVID-19 coronavirus,0
4782,"Covid treatment room in Riau is full, residents must be at home for two weeks",0
4781,Video of protest in the US during COVID-19 pandemic,0
4780,The photo shows Prime Minister Conte and government ministers at dinner during the Covid-19 pandemic,0
5085,"In Poland, 200 people died on COVID-19",0
5513,WHO warns of infected masks arriving in Brazil.,0
5086,Italy finds cure for new coronavirus,0
5088,WHO offered $20 million to Madagascar President to put toxins in their COVID-19 remedy,0
5387,Farmers are dumping tomatoes in Sri Lanka after the governments failure to help them in COVID-19 crisis.,0
5386,Brazil has more than recovered from covid-19 World,0
5384,"An anonymous person witnessed Democratic legislators in Washington, D.C., ""giddy"" over the economic fallout during the COVID-19 coronavirus disease pandemic.",0
5382,A single mosque cleaner praying at Meccas Kaaba.,0
5381,"India Would Have 0 New COVID-19 Cases By May 16 - INCORRECT. INDIA REPORTED 3,970 NEW CASES ON MAY 16",0
5380,Two children in Guinea died after receiving a Covid-19 vaccine.,0
5377,The Indian National Congress party has shared an old video of a man eating leftovers thrown on a railway track as recent.,0
5376,An overcrowded train carrying migrants from Mumbai to West Bengal amid the anti-coronavirus lockdown,0
5388,"The Corona virus originated from the city of Wuhan in China and has now reached every corner of the world, but this virus has not reached the Chinese capital Beijing and commercial capital Shanghai near Wuhan, why ...?",0
5375,Bulandshahr police will take action to help migrant laborers,0
5373,Martial arts movie star Chuck Norris has died from the COVID-19 coronavirus disease.,0
5372,MOC Budi Karya back tested positive for Covid-19 after 15 days of recovery,0
5371,Covid-19 Patient Died in Jambi City Manaf Hospital,0
5369,Video shows sloth bears in Sri Lanka during Covid-19 curfew,0
5368,A study by the Armed Forces Health Surveillance Branch with the US military and published in January 2020 showed that the influenza vaccine appears to increase by 36% the risk of infection Covid-19.,0
5367,Federal police arrested with accessor of Rio de Janeiro governor Paulo peixoto ... field hospitals money covid 19,0
5366,Military hospitals opened for COVID treatment of civilians,0
5365,Bill Gates said COVID-19 vaccine could kill nearly one million people,0
5374,Twenty-one Pointer guidelines by ICMR,0
5364,There is only one person admitted by Covid-19 to the HCPM in Rio de Janeiro,0
5390,sharing a photo their publishers claim is from an Egyptian doctor who died of an emerging coronavirus,0
5392,This video shows Indian police demanding money from migrant workers during COVID-19 lockdown,0
